,Sales
390505,4715
948745,9574
216235,5445
703307,5611
175685,10740
853867,0
917700,7210
854113,10280
416318,6571
422261,3332
10048,0
490343,0
968228,6088
547389,7738
932450,0
243735,3697
880208,0
286723,10362
549274,0
384026,8550
495125,1656
383276,3914
891372,6140
777176,7760
699464,13689
396017,3542
357231,7536
395314,9610
494916,3704
575352,5072
520999,8611
130899,6022
33793,5316
628725,4097
469021,11015
625654,8419
219664,2989
171447,5840
755839,5584
988344,6106
1204,5651
282584,5532
757305,6485
454290,6087
285278,4435
176475,0
598717,0
268850,5281
479850,10084
619525,5487
67557,5687
185732,0
777863,7169
885169,12228
97172,0
438480,9067
770113,4855
421273,3897
531855,6561
233621,5807
845950,6145
491468,9776
179850,6371
806000,0
134282,7271
278103,2417
493230,6016
864801,5221
469469,10867
880033,0
429783,7507
697505,4598
142259,6565
927119,7516
69694,4348
278051,0
459797,6460
739560,3083
876519,7328
810663,4342
767620,12580
128187,8429
659833,3501
219869,9301
277092,5682
368538,4180
358587,7829
303957,5916
675771,7431
16635,7121
765025,9632
577888,6615
602220,0
939203,0
189662,2668
92405,11784
803493,6625
21985,5893
121907,4683
87299,3966
575068,0
916792,0
590154,5254
143713,0
826694,4496
564650,0
624560,6746
174585,5421
10251,0
916002,10161
944847,6685
495687,21183
628144,5871
183656,9252
574559,9498
290755,16876
269112,5674
60270,0
201489,6165
557307,0
721021,0
423502,12455
274283,4094
461720,6245
181782,5941
126724,6101
817473,3292
1015954,22022
568749,0
179609,0
266246,7028
115913,0
463223,5266
797230,3890
375551,10804
618114,9975
866853,7920
712918,4932
693381,4327
823297,9483
707766,3525
146289,8552
529116,4364
954818,0
775959,4463
65505,6157
682936,4134
669458,3709
549286,7646
773382,7352
910214,4683
83122,5248
873548,7450
1015038,5667
192412,6623
525344,4059
603329,13825
411212,4458
507090,0
98739,0
269066,6190
356409,7295
891546,5712
150159,6096
367966,4033
683908,8587
993679,7527
152833,6845
970215,0
657035,10324
171224,0
669612,6021
543712,4380
947149,7928
1016620,4964
795594,2354
57262,0
989198,7507
575557,4888
247631,6505
19787,6752
834912,5539
894905,0
622065,9989
376994,9489
712382,0
565242,8323
101177,6419
828394,7189
269884,12180
488067,6671
363423,7437
991313,6759
586387,8326
720845,5332
455933,5663
496948,11930
902693,4919
49485,0
431412,0
233660,8260
252785,5544
943559,5657
590441,5359
935482,7032
589300,4403
411803,2955
578274,6058
598397,10726
386299,7560
20838,0
463261,11213
932977,5181
616527,7886
723604,2659
837880,4749
521944,2667
725409,7157
64717,9152
59280,2362
897115,6601
937164,8450
507141,3697
365347,3209
116078,0
576736,7980
249753,6695
637163,4268
553690,4784
501294,3730
816810,0
957777,5710
776345,5382
705190,9297
431411,3117
620067,3612
443123,3449
912498,3542
92558,9278
484694,11069
914139,6266
205481,8132
17641,5447
750030,6256
747095,0
233293,6320
117275,7607
3385,9451
505897,6012
172411,0
244212,0
2779,4000
976478,4186
297461,10432
276437,5101
397933,0
244331,0
276848,0
40115,3080
575382,7196
821028,0
720846,0
64429,11387
927943,9738
445295,3719
867532,7714
325976,7375
563140,5885
517897,4398
920611,5477
384177,6465
552327,4845
941583,13213
408819,9427
970510,8313
752403,9397
976757,4113
870560,2900
757872,5492
438830,6959
860811,5143
809886,4771
305003,15463
204851,0
435475,6457
955549,4772
585404,7052
446242,0
730696,4940
565046,7410
157422,0
793867,5309
195484,5159
127351,5757
702385,3214
232739,12736
556509,3118
903947,4679
885591,8083
542514,0
55166,5256
136952,4252
664222,0
790843,7542
304792,11436
613839,8835
336785,0
390992,3635
741111,6104
42570,7120
325642,7056
19727,4981
352120,14527
831358,0
768278,10375
196192,4845
537912,5217
71728,0
856882,5437
345820,0
528698,0
881774,6502
112657,4723
235092,11151
16689,0
939704,0
627700,5705
1001718,6195
111268,3135
655944,6035
955338,7623
712297,4484
732853,3922
871768,6546
766124,3280
926868,6181
789229,5670
461339,5644
899974,6519
922562,4714
538666,6005
9380,4477
636905,0
769159,0
114488,5056
170127,3974
199678,5432
846077,5844
544727,0
610046,0
287319,13536
538698,4205
182499,6673
979732,5080
817679,1659
788184,9138
374856,10274
382445,4493
569863,5099
491058,9859
469259,10738
351567,9680
251675,5405
665711,7222
851844,3698
635072,11698
452293,0
931292,6286
988402,5176
919150,3559
545544,4545
324689,5143
550872,5988
480621,9667
229163,9086
882137,7547
919809,4987
302637,12057
671519,8765
783351,5377
103694,4327
503387,9757
284541,0
410924,5275
341514,8037
328515,6396
87592,1564
55581,0
243613,0
810300,4146
945700,8059
225596,5255
658198,5707
455581,5741
751612,8402
199465,8170
519082,4913
600171,3686
904478,6130
167326,6509
189007,5012
481291,11131
526536,11792
891146,6566
671568,7943
740865,10170
275315,5903
687105,9760
642779,0
834566,6156
331344,5931
514484,4718
709252,2358
562087,10771
739781,7811
185,4806
40951,0
288247,12692
636356,0
557355,5902
295082,0
163585,6361
121946,4381
308919,5096
229101,9894
481744,6927
976651,0
141251,2331
732105,6868
956432,4279
547742,4124
823996,2509
70875,2663
175455,0
663120,8466
851443,7300
916708,4899
777038,6531
668226,8644
507797,0
959848,0
691646,7834
400720,4345
367941,6510
788034,9198
702165,7819
839327,8610
316693,0
126792,6969
320898,5049
205756,3778
15435,4948
396613,0
241301,5765
861128,0
231450,5189
311856,8418
50635,0
949713,2314
608427,7260
553066,1273
8833,0
824777,8106
900341,3082
976699,11914
487912,6280
550215,8201
563537,7390
227381,17035
923712,2234
593516,7625
769270,3597
614409,2341
749659,4493
436891,9336
172467,0
921652,10766
692231,7935
554048,8366
466372,5838
50000,3469
518990,2825
784773,7560
318771,5612
86632,8784
684000,0
303145,9979
753787,5715
747544,4620
360174,3897
169056,4004
492390,6552
501592,5974
619908,3074
369546,6463
250349,0
693685,3172
96517,0
888471,7093
113611,0
743039,4787
229773,5795
44618,12032
368298,0
272408,4764
841132,5665
681165,0
368987,2455
744048,6513
464461,7257
776745,10021
132767,9128
973116,5720
323092,5977
222860,5590
914737,13633
129067,0
460499,0
634769,0
830086,7675
650416,5621
258459,4904
447562,8138
199402,7343
735071,9553
960005,11569
74948,0
564621,6366
963956,5564
853927,7023
1003228,0
74892,0
235176,13758
1012603,2920
428849,13383
371253,2661
816239,6002
394580,7753
110804,7148
34763,6987
462191,5398
434930,5404
753424,0
1003364,4253
95174,6230
85830,5670
378896,0
217388,5315
506904,0
342790,6641
802029,6422
706574,0
843870,5003
143687,0
532227,3699
402417,0
673912,9083
370057,7615
936548,14062
220956,5209
911719,8445
357474,6358
639375,6043
411203,0
144786,5740
795903,4502
435871,5486
633061,2529
770585,0
866385,5546
852148,0
676313,3146
21682,8530
171579,5294
226416,0
415471,8489
66489,6050
358805,7615
986566,6960
426297,14731
880496,3436
601797,7346
646266,5833
328307,9522
805955,4372
158817,4329
976332,8327
1011013,3707
396004,4645
649466,5574
127386,6105
81034,6638
1006794,3792
816807,5477
278926,7155
853491,7965
1012193,3507
1249,2725
373178,4827
588816,4442
518133,5232
228055,14645
465342,0
354495,10425
227197,8877
294259,0
921039,4419
1009327,5066
101546,6123
687919,15642
660926,12385
984898,9951
1013551,0
241801,6133
272466,4696
583609,5448
742836,3833
118127,8099
735793,6338
185504,0
620675,14985
840470,0
204374,5564
652957,8708
487780,0
790558,8002
838989,9946
938517,5119
272506,0
4240,7439
1010080,4862
309608,6342
1002501,9858
954320,6001
685114,7542
778573,4910
826680,4950
806275,8913
168971,6849
58677,0
101112,9084
131592,9031
432085,8155
166196,6335
337788,9105
714252,0
868500,6768
760936,3874
819353,5984
562482,3335
166669,11019
280401,7942
953443,10317
1002799,8873
105020,9439
562525,0
720342,8121
820199,4111
179283,6368
510520,12664
675,4274
539665,6008
811370,0
9820,6375
70348,3837
464489,8093
116471,6122
72562,5410
319549,6132
523477,11844
849601,10064
160137,1962
329240,0
381053,0
630066,9731
773724,6805
456801,0
996550,8715
588157,0
528566,8008
937955,4622
831196,11990
606402,5723
15780,8177
53847,13564
969363,6338
775531,0
359846,4209
504700,0
815210,0
40389,6190
378570,0
510178,12712
7549,5987
845114,4852
125121,8078
145891,0
942756,5341
914652,5288
33726,6728
432359,9153
768043,12258
411277,3972
100874,8814
410281,0
496331,11357
703104,3030
24416,7749
323894,5916
874179,6487
146432,5469
582569,11319
606501,3847
614055,5154
984406,9296
799196,5896
106431,4113
513222,3591
9501,7193
843470,4965
500474,3325
345787,5840
1008296,2821
619887,4308
1563,0
524704,5295
73087,7090
469880,5545
125901,4729
756496,6984
699866,11318
198203,3955
946988,9083
845853,5278
223757,10548
565736,5503
565948,4386
950750,8366
554151,14587
648444,6399
172364,4343
209298,4179
153571,5219
391246,7660
699421,9331
613357,8518
134347,8122
924147,14571
734304,10238
894932,13221
463290,0
350270,7373
897667,10209
698295,8745
357452,4632
186464,5619
430759,4490
866109,7623
483464,5327
654568,7748
143930,0
122505,4440
87123,1712
945717,5593
648377,12597
985741,2909
959735,13526
101907,6611
86371,6615
426660,4695
484298,3676
726258,2993
650023,4028
108980,7963
290240,19826
130757,5249
770264,5863
417657,6384
911683,6896
802676,3046
759265,5164
849805,0
29041,2968
360686,14854
861934,3971
433095,6001
553759,1452
586897,10969
8664,6088
559508,0
314895,0
915410,2981
277306,0
793541,0
374008,4785
387116,2860
526784,8299
950311,4544
519797,9075
410033,8578
510128,13260
614213,1969
859970,7850
464940,9021
271605,0
191810,10092
752359,8856
376401,6082
829875,10199
426401,12822
31258,0
521406,9468
25381,5435
782925,7918
375384,8200
949955,3610
37310,4115
52463,6394
511246,9081
176545,0
461461,6161
950474,6555
567952,6131
961422,5605
883876,4905
256121,5632
212536,6381
152747,7750
513175,4179
359386,13960
1014112,9448
464935,10827
56273,5658
92693,0
559212,5437
416967,3666
442861,3999
429175,15964
594837,3862
561360,9908
471745,7719
304244,8948
925694,5391
829580,8623
771760,13600
325052,0
388219,5228
858376,5944
394270,1407
477377,7863
466944,5401
984549,12788
735693,0
745770,7224
649537,3657
500926,6519
315765,5120
35022,3445
840684,4936
308185,4670
595172,6099
689718,5225
759844,3381
884503,3319
579927,10411
965093,8227
282524,7189
48852,0
872023,14584
705061,5748
670784,8482
789240,5530
346781,11228
746622,0
673612,8499
350608,7693
588360,0
282246,0
866802,7594
666079,5171
176014,7546
329850,8592
326228,8855
669610,7242
881620,5825
790304,5159
430819,4153
8300,4983
209639,4663
206437,8931
490948,3863
109503,0
926409,4262
923338,5910
147806,6197
66849,6736
399394,11237
686703,0
168519,7121
517861,3919
655066,7024
255186,4543
794669,8846
896206,12826
605359,4870
307391,0
655408,5450
794283,6226
897285,3962
777004,12245
443593,2763
800436,0
217527,6081
901490,3978
588693,0
108356,5470
554992,2797
251530,6957
956331,6298
143399,7359
350863,11000
114127,11401
199460,5208
708295,0
1012084,5312
27859,7667
301866,1741
246517,2521
149221,0
510558,9475
19293,0
719427,5483
404364,0
164582,3877
993890,2820
553474,5319
747760,0
824992,10839
953162,7843
118592,4012
685610,6753
748357,9535
743029,4622
606381,4403
872708,3214
944042,5876
198782,7420
201343,0
724783,4885
119400,5682
110619,5538
800743,9142
643371,0
150386,7170
506544,5804
723883,6349
713439,5434
535024,7529
715311,3259
432250,6604
962439,0
103235,3655
623500,8342
893061,7597
619331,5120
430919,7726
78479,4456
801173,0
90510,0
400604,2882
569689,5401
586780,12204
912568,3242
66367,4868
26547,4948
621086,10631
405506,7298
484087,0
189728,3550
581084,4733
489873,5276
810326,2381
475104,4508
437107,10822
510825,5472
940183,3394
331711,7310
127617,4297
108591,6018
862876,9476
108590,4417
256638,0
272681,0
938043,8269
100036,5057
482254,8888
972268,10878
128237,4986
11478,4668
413219,8034
217819,4302
53777,7163
722830,3045
63031,9095
1004437,8952
32502,11242
38531,7075
434697,6702
384969,4614
838242,12375
952290,7246
758519,4310
531798,4605
758458,3554
174186,3357
311470,13077
971119,4106
116558,11093
518943,4702
884201,1337
313639,3009
898052,6125
169409,5234
987488,5934
83265,0
610324,5540
895496,5610
1649,3652
716512,8447
547870,0
762806,2251
585998,5049
481244,11570
771387,0
643044,6319
779286,4109
742696,4265
21491,5534
145631,5963
773902,7345
886912,9047
559027,5644
159655,0
295643,4612
625839,8351
483336,5460
463226,4840
287803,5540
952413,5041
55131,5592
907381,10499
753309,10333
758536,6669
192842,5491
710393,7690
915937,6115
617930,9267
531973,5199
628700,8086
141944,7493
530719,4795
820928,7279
752916,9918
604624,5238
457503,10277
915087,6702
1006995,4385
153801,4088
347547,4415
139074,6969
216255,4277
537219,0
608217,6661
618549,8731
793647,8895
977823,10182
440424,0
154938,9116
682212,3820
1000355,8790
267358,6930
492574,7218
85985,4369
166240,5095
502810,3748
935777,7831
647602,5238
329886,10663
964480,5273
41958,6926
560724,8845
510826,6111
837773,5915
811445,3739
873559,3768
70034,5902
957819,11208
207187,6944
459149,8888
430361,5237
366377,11964
918374,6182
952005,6890
349639,10393
122714,4258
714689,6673
958776,7868
263142,7258
67349,0
746442,0
544056,5411
256009,3693
237051,13496
763808,5903
810759,7745
24679,7799
522333,0
995526,8831
87738,0
229728,4274
108555,4374
337216,9214
815762,12518
878768,0
518675,2017
911120,6392
312032,7926
784552,3530
216573,7517
288285,0
132259,0
397601,9091
342543,7228
236262,6263
88816,7949
802061,8299
896282,10973
461592,9129
43074,5536
644417,0
675719,7964
490371,0
276496,6659
663185,15462
987803,0
449916,6610
529415,4739
834307,6836
129713,4080
212934,6943
474490,5711
1016428,7571
877591,18835
271806,6523
927147,0
693235,6696
223140,7662
67883,6085
355063,0
93242,4724
980282,11681
711283,2875
104928,8444
223185,6847
347378,0
414343,7855
16959,0
523763,2441
166480,10207
973811,0
96591,8293
838091,3761
509715,9351
995442,6071
250469,2537
765872,3158
1004503,10472
235151,13858
348728,17375
481439,10111
333583,4103
693053,5848
687568,0
80195,9068
568899,7496
987586,6016
795476,4107
782870,8398
507852,6776
104811,5402
559567,6047
321714,15063
84456,7898
261052,9552
82871,4351
244009,0
440960,5723
434789,6291
569680,0
55960,5840
143953,0
883056,0
385141,0
425803,14629
356602,6302
989349,11627
391266,10043
42205,7496
756962,7135
99065,9175
601223,2338
386304,0
396756,5202
25951,6352
603930,4652
461403,7165
372566,5205
51102,6477
304442,16570
348313,0
215367,5496
745569,8340
48409,10835
579230,0
64439,6500
63206,5946
138844,7531
184693,5919
907539,7854
34452,5837
840568,4820
878557,10731
182764,0
352521,8340
39318,9833
788712,0
900111,5047
161651,5874
921372,4892
563937,4800
941389,4790
961696,10362
582747,0
591607,8066
12372,4074
254593,0
490388,3389
980795,10222
526883,7144
341609,9034
1002,6629
352765,6933
598732,3904
566233,5044
950010,4882
702786,5273
263960,8909
192573,8183
108573,4720
942761,0
163081,0
976881,7957
917636,5715
407123,5991
891436,9185
693853,5471
144447,5239
850747,0
419482,2847
644829,4453
829388,10390
172962,6949
63954,0
107757,4488
965751,8765
451632,5443
78969,2898
12364,6817
947815,7756
690749,5808
477115,1631
664886,9778
272377,6597
678742,0
348916,18315
276189,6817
63931,7065
259778,5756
940692,5561
242411,9807
426419,18471
407386,0
720935,5073
583959,0
508074,0
607391,9885
308444,4013
542696,0
544113,6044
882059,0
67491,5242
454621,4971
597284,3678
615081,8378
844798,9655
382314,4826
956372,3945
314042,4526
13855,0
244355,7158
10974,7375
624228,5411
771444,0
283538,0
552500,7821
900003,6991
920734,8136
540600,10987
755137,3852
177236,5778
304660,11860
833590,0
646301,4477
315723,3115
280290,8835
100501,5124
284879,3876
644444,0
409222,9683
709571,2485
19004,4647
653991,5308
427006,9317
665008,0
496422,8986
67326,4091
753718,5885
601978,6777
648077,6481
971168,5642
493156,5904
408315,5429
905283,5524
620920,14994
784471,0
887056,4954
1014769,6748
684086,5904
310521,6250
295160,4221
471231,4850
441476,4184
725277,8826
707998,5007
838861,4386
510585,10072
905328,5067
930328,0
48170,5257
113835,0
180023,8007
705890,6632
76546,10186
808590,7793
726601,0
495320,9348
609044,5704
887075,0
632051,10264
180241,6985
32915,10421
252105,0
492401,6941
791016,0
642815,6355
605832,3657
492938,7935
821866,4487
79736,1692
23063,5651
668521,0
237752,17464
81300,6813
377091,5850
143509,5662
81993,10143
1010473,7251
533774,17879
876686,5379
518498,5356
475066,3554
326555,6564
375395,6676
752718,12409
426412,10925
100385,4166
303612,4392
354905,0
620801,10382
75210,3716
635862,15631
776354,0
429251,9634
989245,7563
82234,5499
396595,6698
27864,4542
254834,5223
123208,6546
796053,0
808795,7585
649125,8479
377529,4332
1008816,4712
424119,5274
404298,16122
357037,12380
517372,5603
891423,10301
911530,6984
472746,6597
481239,8432
761235,8144
542502,13619
788733,0
427117,0
72336,7159
383258,3385
91522,7866
867492,6984
678035,8303
469157,10668
81486,10814
953780,12855
99319,5520
175117,3577
480322,13977
483663,4912
741585,8662
173440,5826
870436,4317
591979,0
648490,8960
612501,9082
696329,7271
615299,9289
207,6239
736534,12235
177603,8014
442680,3861
461801,7702
818298,5660
785134,5926
181835,5586
654639,5159
879726,7193
196352,5942
1006669,9960
722190,3742
31551,10722
604985,4540
67470,5298
750655,4974
27200,4787
669199,6746
424496,6880
999999,0
139565,15167
201951,5451
556918,5434
98660,5521
884641,0
561660,9851
284400,4960
537176,6343
883384,0
114360,6342
773338,7881
127763,5964
987990,4272
724927,6230
653664,7712
446416,12759
709894,6846
24294,8177
643721,0
708080,5825
1006846,6400
999906,4221
466468,5801
872239,9962
767385,17540
735702,6853
832411,12722
18567,8781
981465,4108
997737,0
705716,0
5841,7167
859685,8028
920010,4221
721417,0
927976,9281
924528,4952
716899,0
237820,20641
877690,0
419439,2633
173888,3856
78300,4039
58358,0
731028,7515
216810,2594
744306,25959
232063,8888
404892,7270
672644,10115
